start_date,end_date,clicks,impressions,ctr,position
2024-05-01,2024-05-07,3,57,0.05263157894736842,21.210526315789473
2024-05-08,2024-05-14,2,82,0.024390243902439025,19.890243902439025
2024-05-15,2024-05-21,1,58,0.017241379310344827,25.29310344827586
2024-05-22,2024-05-28,0,36,0,19.36111111111111
2024-05-29,2024-06-04,0,54,0,19.77777777777778
2024-06-05,2024-06-11,1,67,0.014925373134328358,21.432835820895523
2024-06-12,2024-06-18,1,63,0.015873015873015872,21.936507936507937
2024-06-19,2024-06-25,1,72,0.013888888888888888,17.63888888888889
2024-06-26,2024-07-02,2,56,0.03571428571428571,22.017857142857142
2024-07-03,2024-07-09,1,47,0.02127659574468085,18.127659574468087
2024-07-10,2024-07-16,1,55,0.01818181818181818,20.10909090909091
2024-07-17,2024-07-23,1,64,0.015625,15.296875
2024-07-24,2024-07-30,0,52,0,19.384615384615383
2024-07-31,2024-08-06,2,64,0.03125,17.15625
2024-08-07,2024-08-13,0,54,0,13.962962962962964
2024-08-14,2024-08-20,3,60,0.05,22.683333333333334
2024-08-21,2024-08-27,2,67,0.029850746268656716,19.686567164179106
2024-08-28,2024-09-03,1,52,0.019230769230769232,20.807692307692307
2024-09-04,2024-09-10,1,66,0.015151515151515152,25
2024-09-11,2024-09-17,1,57,0.017543859649122806,29.263157894736842
2024-09-18,2024-09-24,1,56,0.017857142857142856,28.785714285714285
2024-09-25,2024-10-01,2,63,0.031746031746031744,20.77777777777778
2024-10-02,2024-10-08,2,57,0.03508771929824561,28.842105263157894
2024-10-09,2024-10-15,2,55,0.03636363636363636,15.254545454545454
2024-10-16,2024-10-22,0,42,0,31.595238095238095
2024-10-23,2024-10-29,1,43,0.023255813953488372,18.976744186046513
2024-10-30,2024-11-05,0,46,0,21.869565217391305
2024-11-06,2024-11-12,2,35,0.05714285714285714,18.34285714285714
2024-11-13,2024-11-19,2,63,0.031746031746031744,30.428571428571427
2024-11-20,2024-11-26,1,49,0.02040816326530612,19.346938775510203
2024-11-27,2024-12-03,2,56,0.03571428571428571,22.964285714285715
2024-12-04,2024-12-10,1,96,0.010416666666666666,18.34375
2024-12-11,2024-12-17,2,53,0.03773584905660377,18.41509433962264
2024-12-18,2024-12-24,0,44,0,28.704545454545453
2024-12-25,2024-12-31,3,32,0.09375,19.40625
2025-01-01,2025-01-07,4,67,0.05970149253731343,20.611940298507463
2025-01-08,2025-01-14,4,43,0.09302325581395349,21.906976744186046
2025-01-15,2025-01-21,1,48,0.020833333333333332,14.083333333333334
2025-01-22,2025-01-28,2,49,0.04081632653061224,8.857142857142858
2025-01-29,2025-02-04,3,67,0.04477611940298507,13.611940298507463
2025-02-05,2025-02-11,5,80,0.0625,17
2025-02-12,2025-02-18,3,95,0.031578947368421054,7.273684210526316
2025-02-19,2025-02-25,4,143,0.027972027972027972,10.972027972027972
2025-02-26,2025-03-04,4,164,0.024390243902439025,8.902439024390244
2025-03-05,2025-03-11,5,206,0.024271844660194174,7.495145631067961
2025-03-12,2025-03-18,3,173,0.017341040462427744,7.520231213872832
2025-03-19,2025-03-25,2,182,0.01098901098901099,7.2967032967032965
2025-03-26,2025-04-01,1,193,0.0051813471502590676,11.606217616580311
2025-04-02,2025-04-08,1,257,0.0038910505836575876,6.124513618677042
2025-04-09,2025-04-15,3,280,0.010714285714285714,4.839285714285714
2025-04-16,2025-04-22,5,209,0.023923444976076555,4.832535885167465
2025-04-23,2025-04-29,2,213,0.009389671361502348,7.300469483568075
2025-04-30,2025-05-06,3,282,0.010638297872340425,7.851063829787234
2025-05-07,2025-05-13,4,106,0.03773584905660377,9.783018867924529
2025-05-14,2025-05-20,1,175,0.005714285714285714,8.365714285714287
2025-05-21,2025-05-27,3,284,0.01056338028169014,10.158450704225352
2025-05-28,2025-06-03,8,290,0.027586206896551724,8.158620689655173
2025-06-04,2025-06-10,10,240,0.041666666666666664,7.891666666666667
2025-06-11,2025-06-17,5,309,0.016181229773462782,7.087378640776699
2025-06-18,2025-06-24,19,268,0.0708955223880597,7.473880597014926
2025-06-25,2025-07-01,11,273,0.040293040293040296,9.904761904761905
2025-07-02,2025-07-08,5,337,0.01483679525222552,14.080118694362017
2025-07-09,2025-07-15,3,287,0.010452961672473868,16.13240418118467
2025-07-16,2025-07-22,3,295,0.010169491525423728,12.528813559322034
2025-07-23,2025-07-29,4,290,0.013793103448275862,14.137931034482758
2025-07-30,2025-08-05,4,337,0.011869436201780416,12.955489614243323
2025-08-06,2025-08-12,3,295,0.010169491525423728,11.376271186440677
2025-08-13,2025-08-19,4,141,0.028368794326241134,11.822695035460994
2025-08-20,2025-08-24,0,0,0,0
