start_date,end_date,country,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,mex,global care,0,4,0,6
2024-05-08,2024-05-14,mex,global care,0,1,0,7
2024-05-15,2024-05-21,mex,global care,0,1,0,8
2024-05-22,2024-05-28,mex,global care,0,1,0,9
2024-05-22,2024-05-28,mex,global care services,0,1,0,8
2024-05-29,2024-06-04,mex,global care,0,3,0,8
2024-05-29,2024-06-04,mex,global care services,0,1,0,9
2024-06-05,2024-06-11,mex,global care services,0,1,0,14
2024-06-05,2024-06-11,mex,la global care,0,1,0,11
2024-06-12,2024-06-18,mex,global care,0,2,0,7.5
2024-06-12,2024-06-18,mex,global care services,0,2,0,12
2024-06-19,2024-06-25,mex,global care,0,1,0,2
2024-06-26,2024-07-02,mex,global care,0,5,0,5
2024-06-26,2024-07-02,mex,globalcare,0,4,0,2
2024-07-03,2024-07-09,mex,globalcare,0,1,0,4
2024-07-10,2024-07-16,mex,globalcare,0,1,0,1
2024-07-17,2024-07-23,mex,global care,0,1,0,2
2024-07-17,2024-07-23,mex,globalcare,0,3,0,1
2024-07-24,2024-07-30,mex,global care services,0,1,0,8
2024-07-24,2024-07-30,mex,globalcare,0,8,0,1.625
2024-07-31,2024-08-06,mex,global care,0,1,0,2
2024-07-31,2024-08-06,mex,globalcare,0,12,0,1.5
2024-08-07,2024-08-13,mex,globalcare,0,4,0,1
2024-08-14,2024-08-20,mex,get-who-cares.com,0,1,0,9
2024-08-14,2024-08-20,mex,get-who-cares.com/,0,1,0,9
2024-08-14,2024-08-20,mex,global care,0,1,0,3
2024-08-14,2024-08-20,mex,globalcare,0,4,0,1
2024-08-14,2024-08-20,mex,my global dentist,0,1,0,9
2024-08-21,2024-08-27,mex,get-who-cares.com,0,1,0,9
2024-08-21,2024-08-27,mex,get-who-cares.com/,0,1,0,9
2024-08-21,2024-08-27,mex,global care,0,4,0,2.25
2024-08-21,2024-08-27,mex,global dental center,0,2,0,9
2024-08-28,2024-09-03,mex,get-who-cares.com,0,2,0,7
2024-08-28,2024-09-03,mex,globacare,0,1,0,11
2024-08-28,2024-09-03,mex,globalcare,0,2,0,1
2024-08-28,2024-09-03,mex,my global dentist,0,1,0,5
2024-09-04,2024-09-10,mex,global care,0,1,0,3
2024-09-11,2024-09-17,mex,get-who-cares.com,0,1,0,9
2024-09-11,2024-09-17,mex,global care,0,7,0,4.285714285714286
2024-09-18,2024-09-24,mex,global care,0,4,0,2.25
2024-09-18,2024-09-24,mex,globalcare,0,3,0,1
2024-09-18,2024-09-24,mex,my global dentist,0,1,0,10
2024-09-25,2024-10-01,mex,global care,0,5,0,3.6
2024-09-25,2024-10-01,mex,globalcare,0,3,0,1
2024-10-02,2024-10-08,mex,global care,0,5,0,2.4
2024-10-02,2024-10-08,mex,globalcare,0,2,0,1
2024-10-09,2024-10-15,mex,global care,0,4,0,4
2024-10-09,2024-10-15,mex,global dental center,0,1,0,11
2024-10-09,2024-10-15,mex,globalcare,0,9,0,1.6666666666666665
2024-10-09,2024-10-15,mex,my global dentist,0,1,0,14
2024-10-16,2024-10-22,mex,globa care,0,1,0,4
2024-10-16,2024-10-22,mex,globalcare,0,1,0,3
2024-10-23,2024-10-29,mex,global care,0,2,0,2.5
2024-10-23,2024-10-29,mex,globalcare,0,1,0,1
2024-10-30,2024-11-05,mex,care dentist,0,1,0,11
2024-10-30,2024-11-05,mex,dental care in mexico,0,1,0,10
2024-10-30,2024-11-05,mex,global care,0,5,0,2.4
2024-10-30,2024-11-05,mex,global dental,0,5,0,10.4
2024-11-06,2024-11-12,mex,dental care mexico,0,3,0,11
2024-11-06,2024-11-12,mex,global dental,0,2,0,11
2024-11-06,2024-11-12,mex,global dental center,0,2,0,10
2024-11-06,2024-11-12,mex,globalcare,0,1,0,1
2024-11-06,2024-11-12,mex,my global dentist,0,1,0,8
2024-11-13,2024-11-19,mex,global care,0,3,0,2
2024-11-20,2024-11-26,mex,global dental,0,1,0,10
2024-11-20,2024-11-26,mex,global dental center,0,1,0,12
2024-11-20,2024-11-26,mex,global dentist,0,1,0,3
2024-11-27,2024-12-03,mex,dental care mexico,0,1,0,11
2024-11-27,2024-12-03,mex,global dental,0,6,0,11
2024-11-27,2024-12-03,mex,globalcare,0,2,0,1
2024-12-04,2024-12-10,mex,dental care in mexico,0,1,0,5
2024-12-04,2024-12-10,mex,global care,0,3,0,3
2024-12-04,2024-12-10,mex,global dental,0,2,0,10.5
2024-12-04,2024-12-10,mex,global dental center,0,1,0,10
2024-12-04,2024-12-10,mex,global dental services,0,1,0,2
2024-12-11,2024-12-17,mex,global care,0,1,0,2
2024-12-11,2024-12-17,mex,global dental center,0,1,0,10
2024-12-18,2024-12-24,mex,global care,0,1,0,3
2024-12-18,2024-12-24,mex,globalcare,0,1,0,1
2024-12-25,2024-12-31,mex,care dental,0,1,0,12
2024-12-25,2024-12-31,mex,global care,0,2,0,1
2024-12-25,2024-12-31,mex,global dental,0,1,0,10
2024-12-25,2024-12-31,mex,globalcare,0,1,0,1
2024-12-25,2024-12-31,mex,xcare dental,0,1,0,9
2025-01-01,2025-01-07,mex,global care,0,10,0,1.6
2025-01-01,2025-01-07,mex,global dental center,0,1,0,11
2025-01-01,2025-01-07,mex,global dental health,0,1,0,9
2025-01-08,2025-01-14,mex,dental global,0,2,0,11.5
2025-01-08,2025-01-14,mex,global care,0,3,0,2
2025-01-08,2025-01-14,mex,global dental center,0,1,0,11
2025-01-08,2025-01-14,mex,globalcare,0,4,0,1
2025-01-15,2025-01-21,mex,global care,0,6,0,2.5
2025-01-15,2025-01-21,mex,global dental,0,1,0,12
2025-01-15,2025-01-21,mex,global dental center,0,1,0,11
2025-01-15,2025-01-21,mex,globalcare,0,2,0,1
2025-01-22,2025-01-28,mex,dental global,0,1,0,5
2025-01-22,2025-01-28,mex,global care,0,12,0,2
2025-01-22,2025-01-28,mex,global dental,0,1,0,11
2025-01-29,2025-02-04,mex,get who cares.com,0,1,0,8
2025-01-29,2025-02-04,mex,globa care,0,1,0,3
2025-01-29,2025-02-04,mex,global care,0,14,0,2.142857142857143
2025-01-29,2025-02-04,mex,global carr,0,1,0,3
2025-01-29,2025-02-04,mex,global dental center,0,1,0,9
2025-01-29,2025-02-04,mex,globalcare,0,3,0,1
2025-02-05,2025-02-11,mex,global care,0,6,0,2
2025-02-05,2025-02-11,mex,global dental,0,2,0,11
2025-02-05,2025-02-11,mex,global dental center,0,1,0,12
2025-02-05,2025-02-11,mex,globalcare,0,3,0,1
2025-02-12,2025-02-18,mex,consultorio global,0,1,0,12
2025-02-12,2025-02-18,mex,get dental,0,2,0,2
2025-02-12,2025-02-18,mex,global care,0,8,0,1.875
2025-02-12,2025-02-18,mex,global care llc,0,1,0,3
2025-02-12,2025-02-18,mex,global dental,0,3,0,10.333333333333334
2025-02-12,2025-02-18,mex,global dental care,0,1,0,2
2025-02-12,2025-02-18,mex,global dental center,0,3,0,11.333333333333334
2025-02-12,2025-02-18,mex,globalcare,0,4,0,1
2025-02-19,2025-02-25,mex,dental global,0,1,0,9
2025-02-19,2025-02-25,mex,get dental,0,3,0,2
2025-02-19,2025-02-25,mex,global care,0,6,0,2.333333333333333
2025-02-26,2025-03-04,mex,get dental,0,1,0,2
2025-02-26,2025-03-04,mex,global care,0,9,0,2
2025-02-26,2025-03-04,mex,global dental,0,1,0,11
2025-02-26,2025-03-04,mex,global dental center,0,1,0,12
2025-03-05,2025-03-11,mex,dental care world,0,1,0,9
2025-03-05,2025-03-11,mex,get dental,0,2,0,2
2025-03-05,2025-03-11,mex,globa care,0,1,0,1
2025-03-05,2025-03-11,mex,global care,0,8,0,1.75
2025-03-05,2025-03-11,mex,global dental baja,0,1,0,10
2025-03-12,2025-03-18,mex,financing for dental surgery in mexico,0,1,0,32
2025-03-12,2025-03-18,mex,global care,0,10,0,1.4
2025-03-12,2025-03-18,mex,global care llc,0,1,0,4
2025-03-12,2025-03-18,mex,global dental baja,0,1,0,12
2025-03-19,2025-03-25,mex,get dental,0,1,0,2
2025-03-19,2025-03-25,mex,globa care,0,1,0,2
2025-03-19,2025-03-25,mex,global care,0,8,0,2.375
2025-03-19,2025-03-25,mex,global care center,0,1,0,5
2025-03-19,2025-03-25,mex,global dental,0,1,0,11
2025-03-26,2025-04-01,mex,credit dental care,0,1,0,12
2025-03-26,2025-04-01,mex,dental care mexico,0,1,0,12
2025-03-26,2025-04-01,mex,get dental,0,1,0,1
2025-03-26,2025-04-01,mex,global care,0,3,0,1.3333333333333333
2025-03-26,2025-04-01,mex,global carr,0,1,0,1
2025-03-26,2025-04-01,mex,global dental baja,0,1,0,9
2025-04-02,2025-04-08,mex,global care,0,2,0,1
2025-04-09,2025-04-15,mex,globa care,0,1,0,1
2025-04-09,2025-04-15,mex,global care,0,10,0,1.3
2025-04-09,2025-04-15,mex,global care center,0,3,0,1
2025-04-09,2025-04-15,mex,global carr,0,1,0,3
2025-04-09,2025-04-15,mex,global dental care,0,1,0,2
2025-04-09,2025-04-15,mex,globalcare,0,1,0,1
2025-04-16,2025-04-22,mex,global care,0,9,0,1.2222222222222223
2025-04-16,2025-04-22,mex,global care agency,0,1,0,6
2025-04-16,2025-04-22,mex,global dental,0,1,0,11
2025-04-16,2025-04-22,mex,global dental baja,0,1,0,9
2025-04-16,2025-04-22,mex,global dental care,0,1,0,2
2025-04-16,2025-04-22,mex,global dental partners,0,1,0,10
2025-04-23,2025-04-29,mex,global care,0,6,0,1.6666666666666665
2025-04-23,2025-04-29,mex,global carr,0,1,0,1
2025-04-30,2025-05-06,mex,la global care,0,1,0,3
