start_date,end_date,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,dental tourism agency,0,1,0,74
2024-05-01,2024-05-07,tourism facilitator,0,1,0,65
2024-05-01,2024-05-07,travel facilitator,0,5,0,27
2024-05-08,2024-05-14,medical tourism facilitator contract,0,1,0,96
2024-05-08,2024-05-14,tourism facilitator,0,1,0,79
2024-05-15,2024-05-21,medical tourism facilitator contract,0,1,0,89
2024-05-22,2024-05-28,dental travel facilitator,0,6,0,3.3333333333333335
2024-05-29,2024-06-04,dental travel facilitator,0,6,0,2.5
2024-06-05,2024-06-11,dental travel facilitator,0,5,0,3
2024-06-05,2024-06-11,medical tourism facilitator contract,0,2,0,62.5
2024-06-05,2024-06-11,tourist facilitator job,0,1,0,69
2024-06-12,2024-06-18,dental travel facilitator,0,3,0,3
2024-06-19,2024-06-25,dental travel facilitator,0,7,0,3.142857142857143
2024-06-26,2024-07-02,dental travel facilitator,0,6,0,2.5
2024-07-03,2024-07-09,dental travel facilitator,0,4,0,2.25
2024-07-10,2024-07-16,dental travel facilitator,0,7,0,2.2857142857142856
2024-07-17,2024-07-23,dental travel facilitator,0,7,0,2.428571428571429
2024-07-24,2024-07-30,dental travel facilitator,0,7,0,2.428571428571429
2024-07-31,2024-08-06,dental travel facilitator,0,8,0,2.25
2024-08-07,2024-08-13,dental tourism companies,0,1,0,46
2024-08-07,2024-08-13,dental travel facilitator,0,8,0,2.25
2024-08-07,2024-08-13,dental travel jobs,0,2,0,30
2024-08-14,2024-08-20,dental tourism companies,0,1,0,92
2024-08-14,2024-08-20,dental travel facilitator,0,11,0,2.5454545454545454
2024-08-21,2024-08-27,dental travel facilitator,0,6,0,2.166666666666667
2024-08-28,2024-09-03,dental travel facilitator,0,7,0,2.571428571428571
2024-08-28,2024-09-03,medical travel facilitator,0,1,0,100
2024-09-04,2024-09-10,dental tourism companies,0,1,0,47
2024-09-04,2024-09-10,dental travel facilitator,0,8,0,2.375
2024-09-11,2024-09-17,dental travel facilitator,0,12,0,2.333333333333333
2024-09-18,2024-09-24,dental travel facilitator,0,6,0,2.333333333333333
2024-09-18,2024-09-24,how to start a dental tourism business,0,1,0,99
2024-09-18,2024-09-24,tourism facilitator,0,1,0,24
2024-09-18,2024-09-24,travel facilitator,0,3,0,14.333333333333334
2024-09-25,2024-10-01,dental travel agency,0,1,0,46
2024-09-25,2024-10-01,dental travel facilitator,0,6,0,2.166666666666667
2024-09-25,2024-10-01,tourism facilitator,0,1,0,34
2024-09-25,2024-10-01,travel facilitator,0,1,0,12
2024-10-02,2024-10-08,dental travel facilitator,0,9,0,3.111111111111111
2024-10-02,2024-10-08,travel facilitator,0,2,0,12.5
2024-10-09,2024-10-15,dental travel facilitator,0,6,0,3.3333333333333335
2024-10-09,2024-10-15,travel dental,0,1,0,90
2024-10-09,2024-10-15,travel facilitator,0,2,0,32
2024-10-16,2024-10-22,dental tourism companies,0,1,0,34
2024-10-16,2024-10-22,dental travel facilitator,0,6,0,3
2024-10-23,2024-10-29,dental travel agency,0,1,0,69
2024-10-23,2024-10-29,dental travel facilitator,0,7,0,2.2857142857142856
2024-10-30,2024-11-05,dental travel facilitator,0,8,0,2.125
2024-11-06,2024-11-12,dental travel facilitator,0,7,0,2.7142857142857144
2024-11-06,2024-11-12,travel dental,0,4,0,64.5
2024-11-13,2024-11-19,dental quotes sms,0,2,0,90.5
2024-11-13,2024-11-19,dental travel facilitator,0,9,0,2.333333333333333
2024-11-20,2024-11-26,dental travel facilitator,0,8,0,2.375
2024-11-27,2024-12-03,dental travel facilitator,0,8,0,2.25
2024-12-04,2024-12-10,dental quotes sms,0,2,0,94
2024-12-04,2024-12-10,dental travel facilitator,0,7,0,2.142857142857143
2024-12-11,2024-12-17,dental tourism facilitator,0,2,0,1.5
2024-12-11,2024-12-17,dental travel agency,0,1,0,38
2024-12-11,2024-12-17,dental travel facilitator,0,8,0,2.625
2024-12-11,2024-12-17,travel facilitator,0,1,0,1
2024-12-18,2024-12-24,dental quotes sms,0,2,0,97.5
