start_date,end_date,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,global dental care,0,1,0,5
2024-05-01,2024-05-07,globalcare,0,2,0,2.5
2024-05-08,2024-05-14,global dental care,0,2,0,9
2024-05-08,2024-05-14,globalcare,0,3,0,5.666666666666667
2024-05-15,2024-05-21,all on four monterrey,0,3,0,19.666666666666668
2024-05-22,2024-05-28,all on four monterrey,0,3,0,17.666666666666668
2024-05-22,2024-05-28,globalcare,0,3,0,3
2024-05-22,2024-05-28,los algodones dental implant reviews,0,1,0,64
2024-05-22,2024-05-28,on 4,0,2,0,10.5
2024-05-29,2024-06-04,all on 4 delaware,0,1,0,61
2024-05-29,2024-06-04,all on four monterrey,0,1,0,18
2024-05-29,2024-06-04,globalcare,0,1,0,6
2024-05-29,2024-06-04,on 4,0,1,0,10
2024-06-05,2024-06-11,all in 4,0,1,0,17
2024-06-05,2024-06-11,all on 4 delaware,0,5,0,61
2024-06-05,2024-06-11,all on four monterrey mexico,0,2,0,24
2024-06-05,2024-06-11,globalcare,0,3,0,5
2024-06-05,2024-06-11,globalcare.com,0,2,0,9.5
2024-06-12,2024-06-18,all on 4 delaware,0,6,0,62.666666666666664
2024-06-12,2024-06-18,globalcare.com,0,1,0,8
2024-06-19,2024-06-25,all on 4 delaware,0,4,0,65.75
2024-06-26,2024-07-02,all on 4 delaware,0,1,0,61
2024-06-26,2024-07-02,globalcare,0,1,0,2
2024-07-03,2024-07-09,globalcare,0,5,0,3.6
2024-07-03,2024-07-09,mexican dental implants,0,1,0,1
2024-07-10,2024-07-16,all on 4,0,1,0,48
2024-07-10,2024-07-16,all on 4 abroad,0,1,0,36
2024-07-10,2024-07-16,all on 4 dental implants in mexico,0,1,0,1
2024-07-10,2024-07-16,all on 4 dental implants lore city oh,0,1,0,30
2024-07-10,2024-07-16,all on 4 dental implants mexico,0,1,0,1
2024-07-10,2024-07-16,global care,0,2,0,11.5
2024-07-10,2024-07-16,globalcare,0,7,0,4.857142857142858
2024-07-10,2024-07-16,xcare dental,0,1,0,9
2024-07-17,2024-07-23,1800 dental implants,0,1,0,70
2024-07-17,2024-07-23,affordable dental care mexico,0,1,0,6
2024-07-17,2024-07-23,global care,0,8,0,5.375
2024-07-17,2024-07-23,global dental care,0,1,0,9
