start_date,end_date,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,american dental insurance,0,1,0,72
2024-05-01,2024-05-07,american dental plan,0,1,0,72
2024-05-01,2024-05-07,americans going to mexico for dental work,0,3,0,69
2024-05-01,2024-05-07,americas dental tourism market,0,13,0,87.6923076923077
2024-05-01,2024-05-07,best dentist in los algodones,0,1,0,4
2024-05-01,2024-05-07,can i use my dental insurance in mexico,0,6,0,2
2024-05-01,2024-05-07,dental insurance in mexico,0,1,0,10
2024-05-01,2024-05-07,dental insurance mexico,0,6,0,10
2024-05-01,2024-05-07,do mexican dentists take american insurance,0,3,0,7
2024-05-01,2024-05-07,how to pay for dental work in mexico,0,5,0,73.6
2024-05-01,2024-05-07,juarez dentist shuttle,0,1,0,4
2024-05-01,2024-05-07,travel to mexico for dental work,0,1,0,95
2024-05-08,2024-05-14,best city in mexico for dental work,1,2,0.5,2
2024-05-08,2024-05-14,los algodones border crossing,1,1,1,3
2024-05-08,2024-05-14,mexican dentist prices,1,1,1,2
2024-05-08,2024-05-14,$399 dental implants,0,2,0,2
2024-05-08,2024-05-14,algodones,0,2,0,3
2024-05-08,2024-05-14,algodones mexico,0,1,0,4
2024-05-08,2024-05-14,algodones mexico dentist,0,2,0,2
2024-05-08,2024-05-14,american dental palomas mexico,0,1,0,3
2024-05-08,2024-05-14,american dental plan,0,2,0,83.5
2024-05-08,2024-05-14,americans going to mexico for dental work,0,3,0,62
2024-05-08,2024-05-14,americas dental tourism market,0,9,0,77.11111111111111
2024-05-08,2024-05-14,best dentist in guadalajara mexico,0,1,0,2
2024-05-08,2024-05-14,"best dentist in juarez, mexico",0,2,0,2
2024-05-08,2024-05-14,best dentist in mexico,0,1,0,2
2024-05-08,2024-05-14,"best dentist in nogales, mexico",0,1,0,2
2024-05-08,2024-05-14,best dentist in tijuana,0,1,0,2
2024-05-08,2024-05-14,best dentists in mexico,0,1,0,2
2024-05-08,2024-05-14,best dentists in mexico city,0,1,0,2
2024-05-08,2024-05-14,braces in spanish mexico,0,1,0,2
2024-05-08,2024-05-14,can i use my dental insurance in mexico,0,16,0,5
2024-05-08,2024-05-14,cancun dental design,0,1,0,4
2024-05-08,2024-05-14,cost of dental crowns in mexico,0,1,0,2
2024-05-08,2024-05-14,cost of tooth extraction in mexico,0,2,0,2
2024-05-08,2024-05-14,delta dental mexico,0,1,0,2
2024-05-08,2024-05-14,dental care in mexico,0,1,0,2
2024-05-08,2024-05-14,dental city mexico,0,1,0,2
2024-05-08,2024-05-14,dental crowns in mexico,0,1,0,2
2024-05-08,2024-05-14,dental insurance,0,1,0,12
2024-05-08,2024-05-14,dental insurance mexico,0,6,0,10.5
2024-05-08,2024-05-14,dental procedures in mexico,0,1,0,2
2024-05-08,2024-05-14,dental solutions puerto vallarta reviews,0,1,0,3
2024-05-08,2024-05-14,dental tourism tijuana,0,1,0,2
2024-05-08,2024-05-14,dental work in mexico,0,6,0,2
2024-05-08,2024-05-14,dental work in mexico near yuma,0,1,0,2
2024-05-08,2024-05-14,dental work in mexico reviews,0,1,0,2
2024-05-08,2024-05-14,dentist algodones mexico reviews,0,1,0,3
2024-05-08,2024-05-14,dentist city mexico,0,1,0,2
2024-05-08,2024-05-14,dentist in algodones mexico,0,1,0,2
