start_date,end_date,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,berrón,0,1,0,1
2024-05-08,2024-05-14,berron,0,1,0,1
2024-05-08,2024-05-14,berronis,0,1,0,23
2024-05-08,2024-05-14,berrón,0,1,0,1
2024-05-08,2024-05-14,caring hands of maine dental center,0,1,0,71
2024-05-15,2024-05-21,berron,0,3,0,65
2024-05-15,2024-05-21,berrón,0,3,0,1
2024-05-15,2024-05-21,cancun doctors,0,1,0,66
2024-05-22,2024-05-28,berron,0,1,0,1
2024-05-22,2024-05-28,berrón,0,3,0,6.333333333333333
2024-05-29,2024-06-04,berron,0,2,0,1
2024-05-29,2024-06-04,berrón,0,1,0,1
2024-06-05,2024-06-11,berron,0,1,0,66
2024-06-05,2024-06-11,berrón,0,1,0,12
2024-06-12,2024-06-18,berron,0,3,0,89.33333333333333
2024-06-12,2024-06-18,dentists cancun,0,1,0,79
2024-06-12,2024-06-18,lsu dental school implant cost,0,1,0,44
2024-06-19,2024-06-25,berron,0,5,0,13.2
2024-06-19,2024-06-25,berrón,0,1,0,1
2024-06-19,2024-06-25,lsu dental school implant cost,0,1,0,38
2024-06-26,2024-07-02,2500 veneers cancun,0,1,0,61
2024-06-26,2024-07-02,berron,0,10,0,12.2
2024-06-26,2024-07-02,dr berron,0,1,0,9
2024-06-26,2024-07-02,lsu prosthodontics,0,1,0,6
2024-07-03,2024-07-09,dr berron,1,3,0.3333333333333333,4
2024-07-03,2024-07-09,2500 veneers cancun,0,2,0,59
2024-07-03,2024-07-09,berron,0,9,0,1
2024-07-10,2024-07-16,berron,0,7,0,23.857142857142858
2024-07-10,2024-07-16,dr berron,0,1,0,2
2024-07-17,2024-07-23,berron,0,5,0,11.8
2024-07-17,2024-07-23,berrón,0,2,0,5
2024-07-17,2024-07-23,dr berron,0,1,0,1
2024-07-24,2024-07-30,2500 veneers cancun,0,1,0,59
2024-07-24,2024-07-30,berron,0,7,0,5.857142857142857
2024-07-31,2024-08-06,2500 veneers cancun,0,1,0,57
2024-07-31,2024-08-06,berron,0,12,0,6.166666666666667
2024-07-31,2024-08-06,dentistry cancun,0,1,0,99
2024-07-31,2024-08-06,dr berron,0,1,0,6
2024-08-07,2024-08-13,berron,0,13,0,5.6923076923076925
2024-08-07,2024-08-13,berrón,0,4,0,2.5
2024-08-07,2024-08-13,cancun implant,0,1,0,92
2024-08-07,2024-08-13,dentistry cancun,0,1,0,93
2024-08-07,2024-08-13,dentists cancun,0,7,0,98.71428571428571
2024-08-07,2024-08-13,dr berron,0,1,0,4
2024-08-14,2024-08-20,2500 veneers cancun,0,2,0,56.5
2024-08-14,2024-08-20,berron,0,7,0,4.571428571428571
2024-08-14,2024-08-20,berrón,0,2,0,5.5
2024-08-14,2024-08-20,dentists cancun,0,42,0,96.35714285714286
2024-08-21,2024-08-27,all inclusive dental packages mexico,0,1,0,96
2024-08-21,2024-08-27,berron,0,4,0,21.75
2024-08-21,2024-08-27,berrón,0,1,0,1
2024-08-21,2024-08-27,dentista en cancun,0,1,0,43
2024-08-21,2024-08-27,dentists cancun,0,39,0,98.05128205128206
2024-08-28,2024-09-03,berron,0,10,0,20.2
2024-08-28,2024-09-03,cancun dentist,0,1,0,82
2024-08-28,2024-09-03,cancun dentista,0,1,0,88
2024-08-28,2024-09-03,dentists cancun,0,32,0,99.09375
2024-08-28,2024-09-03,doctor cancun,0,1,0,46
2024-08-28,2024-09-03,dr cancun,0,1,0,32
2024-08-28,2024-09-03,joaquin dental clinic,0,1,0,79
2024-09-04,2024-09-10,berron,0,12,0,3.9166666666666665
2024-09-04,2024-09-10,cancun dentist,0,1,0,90
2024-09-04,2024-09-10,dentisr in cancun,0,1,0,100
2024-09-04,2024-09-10,dentist cancun,0,3,0,94.33333333333333
2024-09-04,2024-09-10,dentista en cancun,0,2,0,65
2024-09-04,2024-09-10,dentists cancun,0,7,0,97.85714285714286
2024-09-04,2024-09-10,joaquin dental clinic,0,1,0,86
2024-09-11,2024-09-17,berron,0,6,0,10.666666666666666
2024-09-11,2024-09-17,berrón,0,1,0,9
2024-09-11,2024-09-17,cortaro dental care,0,1,0,13
2024-09-11,2024-09-17,dentists cancun,0,11,0,96.45454545454545
2024-09-11,2024-09-17,dr cancun,0,1,0,92
2024-09-18,2024-09-24,berron,0,8,0,1
2024-09-18,2024-09-24,berrón,0,1,0,11
2024-09-18,2024-09-24,cancun dentista,0,3,0,95
2024-09-18,2024-09-24,cancun mexico dentist,0,1,0,94
2024-09-18,2024-09-24,cortaro dental care,0,2,0,13
2024-09-18,2024-09-24,dentists cancun,0,39,0,95.64102564102564
2024-09-25,2024-10-01,berron,0,9,0,4.444444444444445
2024-09-25,2024-10-01,berrón,0,2,0,7.5
2024-09-25,2024-10-01,cancun dentista,0,3,0,92.66666666666667
2024-09-25,2024-10-01,cancun mexico dentist,0,8,0,93.375
2024-09-25,2024-10-01,cancun root canals,0,1,0,90
2024-09-25,2024-10-01,dentaris cancún,0,5,0,44.4
2024-09-25,2024-10-01,dentist cancun,0,4,0,95.5
2024-09-25,2024-10-01,dentists cancun,0,32,0,99.25
2024-10-02,2024-10-08,berron,0,18,0,9.555555555555555
2024-10-02,2024-10-08,dentaris cancún,0,4,0,43.75
2024-10-02,2024-10-08,dentist cancun,0,1,0,94
2024-10-02,2024-10-08,dentist in cancun,0,3,0,98
2024-10-02,2024-10-08,dentists cancun,0,39,0,96.2051282051282
2024-10-09,2024-10-15,berron,0,23,0,5.217391304347826
2024-10-09,2024-10-15,berrón,0,1,0,5
2024-10-09,2024-10-15,cancun dentista,0,2,0,95
2024-10-09,2024-10-15,dentaris cancun,0,1,0,37
2024-10-09,2024-10-15,dentaris cancún,0,9,0,48
2024-10-09,2024-10-15,dentisr in cancun,0,2,0,95
2024-10-09,2024-10-15,dentist in cancun,0,9,0,95.66666666666667
2024-10-09,2024-10-15,dentista en cancun,0,1,0,99
2024-10-09,2024-10-15,dentists cancun,0,28,0,94.67857142857143
2024-10-16,2024-10-22,berron,0,4,0,24
2024-10-16,2024-10-22,berrón,0,1,0,10
2024-10-16,2024-10-22,cancun dentista,0,1,0,92
2024-10-16,2024-10-22,dentaris cancún,0,13,0,52.30769230769231
2024-10-16,2024-10-22,dentists cancun,0,7,0,96.85714285714286
2024-10-23,2024-10-29,berron,0,4,0,32.25
2024-10-23,2024-10-29,cancun dentista,0,3,0,84
2024-10-23,2024-10-29,cancun implant,0,1,0,95
2024-10-23,2024-10-29,dentaris cancún,0,10,0,46
2024-10-23,2024-10-29,dentisr in cancun,0,3,0,97
2024-10-23,2024-10-29,dentist cancun,0,16,0,94.3125
2024-10-23,2024-10-29,dentist in cancun,0,35,0,97.65714285714286
2024-10-23,2024-10-29,dentista en cancun,0,4,0,95.5
2024-10-23,2024-10-29,dentistry cancun,0,9,0,95.11111111111111
2024-10-23,2024-10-29,dentists cancun,0,36,0,93.88888888888889
2024-10-23,2024-10-29,dentists in cancun,0,2,0,95.5
2024-10-23,2024-10-29,dr cancun,0,1,0,47
2024-10-30,2024-11-05,berron,0,6,0,30.666666666666668
2024-10-30,2024-11-05,cancun dentista,0,5,0,87
2024-10-30,2024-11-05,cancun mexico dentist,0,1,0,88
2024-10-30,2024-11-05,dentaris cancún,0,8,0,48.75
2024-10-30,2024-11-05,dentist cancun,0,30,0,95.63333333333334
2024-10-30,2024-11-05,dentist in cancun,0,2,0,99.5
2024-10-30,2024-11-05,dentista en cancun,0,7,0,92.71428571428571
2024-10-30,2024-11-05,dentistry cancun,0,1,0,90
2024-10-30,2024-11-05,dentists cancun,0,37,0,93.70270270270271
2024-10-30,2024-11-05,joaquin dental clinic,0,1,0,33
2024-11-06,2024-11-12,berrón,0,1,0,11
2024-11-06,2024-11-12,cancun dentist,0,31,0,92.58064516129032
2024-11-06,2024-11-12,cancun dentista,0,4,0,74.25
2024-11-06,2024-11-12,cancun mexico dentist,0,8,0,90
2024-11-06,2024-11-12,dentaris boulevard,0,2,0,47
2024-11-06,2024-11-12,dentaris cancún,0,10,0,43.6
2024-11-06,2024-11-12,dentisr in cancun,0,2,0,95.5
2024-11-06,2024-11-12,dentist cancun,0,45,0,91.28888888888889
2024-11-06,2024-11-12,dentist in cancun,0,27,0,93.5925925925926
2024-11-06,2024-11-12,dentist in cancun mexico,0,2,0,97
2024-11-06,2024-11-12,dentista en cancun,0,10,0,92.2
2024-11-06,2024-11-12,dentistry cancun,0,12,0,95.41666666666667
2024-11-06,2024-11-12,dentistry in cancun,0,5,0,100
2024-11-06,2024-11-12,dentists cancun,0,45,0,87.62222222222222
2024-11-13,2024-11-19,all inclusive dental packages mexico,0,1,0,99
2024-11-13,2024-11-19,berron,0,37,0,12.45945945945946
2024-11-13,2024-11-19,cancun dentist,0,47,0,79.17021276595744
2024-11-13,2024-11-19,cancun dentista,0,5,0,68.8
2024-11-13,2024-11-19,cancun implant dentistry,0,6,0,82.66666666666667
2024-11-13,2024-11-19,cancun mexico dentist,0,40,0,89.75
2024-11-13,2024-11-19,dentaris cancún,0,9,0,40.44444444444444
2024-11-13,2024-11-19,dentisr in cancun,0,6,0,85.16666666666667
2024-11-13,2024-11-19,dentist cancun,0,52,0,86.6923076923077
