start_date,end_date,query,clicks,impressions,ctr,position
2024-05-01,2024-05-07,globalcare,1,36,0.027777777777777776,18.13888888888889
2024-05-01,2024-05-07,18007787879,0,1,0,2
2024-05-01,2024-05-07,global care,0,8,0,27.375
2024-05-01,2024-05-07,global care clinic,0,1,0,10
2024-05-01,2024-05-07,global care inc,0,2,0,24
2024-05-01,2024-05-07,global care network,0,3,0,9.333333333333334
2024-05-01,2024-05-07,globalcare inc,0,1,0,6
2024-05-01,2024-05-07,globalcare insurance,0,2,0,49.5
2024-05-01,2024-05-07,is global care services legit,0,1,0,91
2024-05-08,2024-05-14,globalcare,2,35,0.05714285714285714,10.542857142857143
2024-05-08,2024-05-14,dental implants guadalajara mexico,0,1,0,54
2024-05-08,2024-05-14,global care,0,8,0,21.25
2024-05-08,2024-05-14,global care agency,0,2,0,42.5
2024-05-08,2024-05-14,global care company,0,1,0,1
2024-05-08,2024-05-14,global care inc,0,4,0,16.25
2024-05-08,2024-05-14,global care logistics,0,1,0,97
2024-05-08,2024-05-14,global care network,0,2,0,9.5
2024-05-08,2024-05-14,global care wyoming,0,3,0,20.333333333333332
2024-05-08,2024-05-14,globalcare inc,0,2,0,6
2024-05-15,2024-05-21,globalcare,2,44,0.045454545454545456,14.318181818181818
2024-05-15,2024-05-21,global care,0,13,0,13.538461538461538
2024-05-15,2024-05-21,global care agency,0,1,0,44
2024-05-15,2024-05-21,global care clinic,0,1,0,8
2024-05-15,2024-05-21,global care inc,0,1,0,24
2024-05-15,2024-05-21,global care inc provider phone number,0,1,0,78
2024-05-15,2024-05-21,global care logistics,0,4,0,75
2024-05-15,2024-05-21,globalcare inc,0,2,0,5
2024-05-15,2024-05-21,globalcare insurance,0,1,0,47
2024-05-15,2024-05-21,globalcare services,0,2,0,37
2024-05-22,2024-05-28,best dentist in cancun mexico,0,1,0,84
2024-05-22,2024-05-28,dental mexico,0,1,0,87
2024-05-22,2024-05-28,dentist in mexico,0,1,0,97
2024-05-22,2024-05-28,dentistas en guadalajara,0,1,0,52
2024-05-22,2024-05-28,global care,0,9,0,23.555555555555557
2024-05-22,2024-05-28,global care agency,0,1,0,46
